chembl_id,drug_names,smiles,entity_types,entity_ids,max_phase,statuses,is_known_from_kg,n_entities,norm_drug_names,overlap_name_with_known,filter_reason
CHEMBL4297574,TEPRASIRAN,,protein|pathway,TP53|R-HSA-5693565|R-HSA-983231|R-HSA-111448|R-HSA-139915|R-HSA-1912408|R-HSA-2559580|R-HSA-2559584|R-HSA-2559585|R-HSA-2559586|R-HSA-3232118|R-HSA-349425|R-HSA-390471|R-HSA-5620971|R-HSA-5628897|R-HSA-5689880|R-HSA-5689896|R-HSA-6785807|R-HSA-6796648|R-HSA-6803204|R-HSA-6803205|R-HSA-6803207|R-HSA-6803211|R-HSA-6804114|R-HSA-6804115|R-HSA-6804116|R-HSA-6804754|R-HSA-6804756|R-HSA-6804757|R-HSA-6804758|R-HSA-6804759|R-HSA-6804760|R-HSA-6811555|R-HSA-69473|R-HSA-69481|R-HSA-69541|R-HSA-69895|R-HSA-8852276|R-HSA-8853884|R-HSA-8941855|R-HSA-8943724|R-HSA-9723905|R-HSA-9725370|R-HSA-9758274|R-HSA-9819196|R-HSA-9833482|R-HSA-6807070,2.0,Completed,False,47,teprasiran,False,
CHEMBL4297599,ASPACYTARABINE,N[C@@H](CC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1)C(=O)O,protein|pathway,POLA1|POLE|POLA2|PRIM1|POLE2|POLD4|PRIM2|POLD3|POLD1|POLE3|POLD2|R-HSA-113501|R-HSA-174411|R-HSA-174430|R-HSA-68952|R-HSA-68962|R-HSA-69091|R-HSA-69166|R-HSA-69183|R-HSA-69205|R-HSA-9710421|R-HSA-110314|R-HSA-5651801|R-HSA-5656169|R-HSA-5685942|R-HSA-5696400|R-HSA-6782135|R-HSA-6782210|R-HSA-174414|R-HSA-174417|R-HSA-5358565|R-HSA-5358606|R-HSA-2564830,2.0,Completed,False,33,aspacytarabine,False,
CHEMBL4297744,ELX-02,,protein|pathway,RPS29|RPL35A|RPL36|RPL23|RPL5|RPL11|RPS27|RPS26|RPL31|RPS7|RPS10|RPS19|RPS17|RPS28|RPS27A|RPL15|RPL26|RPS24|R-HSA-6783310|R-HSA-8939236|R-HSA-9692916|R-HSA-156827|R-HSA-156902|R-HSA-1799339|R-HSA-192823|R-HSA-2408557|R-HSA-6791226|R-HSA-72649|R-HSA-72689|R-HSA-72695|R-HSA-72702|R-HSA-72706|R-HSA-72764|R-HSA-9010553|R-HSA-9633012|R-HSA-9735869|R-HSA-9754678|R-HSA-975956|R-HSA-975957|R-HSA-9706369|R-HSA-9706377|R-HSA-9033241|R-HSA-6790901|R-HSA-5689603|R-HSA-1169091|R-HSA-110314|R-HSA-5656169|R-HSA-5685942|R-HSA-5696400|R-HSA-6782135|R-HSA-6782210|R-HSA-2173791|R-HSA-5658442|R-HSA-5655862|R-HSA-8866652|R-HSA-2672351|R-HSA-5675221|R-HSA-2467813|R-HSA-2500257|R-HSA-5607764|R-HSA-9755511|R-HSA-1169408|R-HSA-9705671|R-HSA-141444|R-HSA-5663220|R-HSA-68877|R-HSA-9648025|R-HSA-1236382|R-HSA-1295596|R-HSA-182971|R-HSA-5654726|R-HSA-5654727|R-HSA-5654732|R-HSA-5654733|R-HSA-6807004|R-HSA-8849469|R-HSA-8856825|R-HSA-8856828|R-HSA-8875360|R-HSA-5357905|R-HSA-9680350|R-HSA-202424|R-HSA-2871837|R-HSA-9648002|R-HSA-9705462|R-HSA-209543|R-HSA-5693565|R-HSA-69231|R-HSA-5632684|R-HSA-9725370|R-HSA-5696395|R-HSA-6807070|R-HSA-2559580|R-HSA-2559585|R-HSA-349425|R-HSA-5689880|R-HSA-5689896|R-HSA-6804756|R-HSA-6804757|R-HSA-6804760|R-HSA-69473|R-HSA-69541|R-HSA-8852276|R-HSA-9758274|R-HSA-1234176|R-HSA-1236974|R-HSA-1253288|R-HSA-1358803|R-HSA-162588|R-HSA-168638|R-HSA-168927|R-HSA-168928|R-HSA-174048|R-HSA-174113|R-HSA-174154|R-HSA-174178|R-HSA-174184|R-HSA-174490|R-HSA-175474|R-HSA-179409|R-HSA-180534|R-HSA-180585|R-HSA-1442490|R-HSA-195253|R-HSA-201681|R-HSA-205043|R-HSA-209560|R-HSA-211733|R-HSA-2122947|R-HSA-2122948|R-HSA-2173788|R-HSA-2173795|R-HSA-2173796|R-HSA-2559582|R-HSA-2565942|R-HSA-2644606|R-HSA-2691232|R-HSA-2894862|R-HSA-2979096|R-HSA-3134975|R-HSA-3322077|R-HSA-3769402|R-HSA-3785653|R-HSA-382556|R-HSA-445989|R-HSA-450302|R-HSA-450321|R-HSA-450408|R-HSA-4608870|R-HSA-4641257|R-HSA-9766229|R-HSA-4641263|R-HSA-5205685|R-HSA-532668|R-HSA-5357956|R-HSA-5358346|R-HSA-5362768|R-HSA-5607761|R-HSA-5610780|R-HSA-5610783|R-HSA-5610785|R-HSA-5668541|R-HSA-5675482|R-HSA-5676590|R-HSA-5678895|R-HSA-112409|R-HSA-5687128|R-HSA-5689877|R-HSA-5689901|R-HSA-5693607|R-HSA-5696394|R-HSA-6781823|R-HSA-6781827|R-HSA-68867|R-HSA-68949|R-HSA-69017|R-HSA-75815|R-HSA-8854050|R-HSA-8863795|R-HSA-8866427|R-HSA-8866654|R-HSA-8876493|R-HSA-8939902|R-HSA-8941858|R-HSA-8948751|R-HSA-8951664|R-HSA-901032|R-HSA-9013507|R-HSA-9013973|R-HSA-9014325|R-HSA-9020702|R-HSA-909733|R-HSA-917729|R-HSA-917937|R-HSA-936440|R-HSA-936964|R-HSA-937039|R-HSA-937041|R-HSA-937042|R-HSA-937072|R-HSA-9604323|R-HSA-9613829|R-HSA-9615710|R-HSA-9636383|R-HSA-9637628|R-HSA-9645460|R-HSA-9646399|R-HSA-9664873|R-HSA-9683612|R-HSA-9708530|R-HSA-975110|R-HSA-975144|R-HSA-975163|R-HSA-9762114|R-HSA-977225|R-HSA-918233|R-HSA-9828211|R-HSA-983168|R-HSA-9833109|R-HSA-9861718,2.0,Completed|Recruiting|Terminated,False,220,elx 02,False,
CHEMBL4297764,HETROMBOPAG OLAMINE,,protein|pathway,MPL|R-HSA-76009,3.0,Completed,False,2,hetrombopag olamine,False,
CHEMBL4297774,AMIVANTAMAB,,moa,Epidermal growth factor receptor erbB1 inhibitor,,,False,1,amivantamab,False,
CHEMBL4297775,KAI-1678,,protein|pathway,PRKCE|R-HSA-114508|R-HSA-1250196|R-HSA-1489509|R-HSA-2029485|R-HSA-418597,2.0,Completed,False,6,kai 1678,False,
CHEMBL4297789,MT-3724,,protein|pathway,RPS29|RPL35A|RPL36|RPL23|RPL5|RPL11|RPS27|RPS26|RPL31|RPS7|RPS10|RPS19|RPS17|RPS28|RPS27A|RPL15|RPL26|RPS24|R-HSA-6783310|R-HSA-8939236|R-HSA-9692916|R-HSA-156827|R-HSA-156902|R-HSA-1799339|R-HSA-192823|R-HSA-2408557|R-HSA-6791226|R-HSA-72649|R-HSA-72689|R-HSA-72695|R-HSA-72702|R-HSA-72706|R-HSA-72764|R-HSA-9010553|R-HSA-9633012|R-HSA-9735869|R-HSA-9754678|R-HSA-975956|R-HSA-975957|R-HSA-9706369|R-HSA-9706377|R-HSA-9033241|R-HSA-6790901|R-HSA-5689603|R-HSA-1169091|R-HSA-110314|R-HSA-5656169|R-HSA-5685942|R-HSA-5696400|R-HSA-6782135|R-HSA-6782210|R-HSA-2173791|R-HSA-5658442|R-HSA-5655862|R-HSA-8866652|R-HSA-2672351|R-HSA-5675221|R-HSA-2467813|R-HSA-2500257|R-HSA-5607764|R-HSA-9755511|R-HSA-1169408|R-HSA-9705671|R-HSA-141444|R-HSA-5663220|R-HSA-68877|R-HSA-9648025|R-HSA-1236382|R-HSA-1295596|R-HSA-182971|R-HSA-5654726|R-HSA-5654727|R-HSA-5654732|R-HSA-5654733|R-HSA-6807004|R-HSA-8849469|R-HSA-8856825|R-HSA-8856828|R-HSA-8875360|R-HSA-5357905|R-HSA-9680350|R-HSA-202424|R-HSA-2871837|R-HSA-9648002|R-HSA-9705462|R-HSA-209543|R-HSA-5693565|R-HSA-69231|R-HSA-5632684|R-HSA-9725370|R-HSA-5696395|R-HSA-6807070|R-HSA-2559580|R-HSA-2559585|R-HSA-349425|R-HSA-5689880|R-HSA-5689896|R-HSA-6804756|R-HSA-6804757|R-HSA-6804760|R-HSA-69473|R-HSA-69541|R-HSA-8852276|R-HSA-9758274|R-HSA-1234176|R-HSA-1236974|R-HSA-1253288|R-HSA-1358803|R-HSA-162588|R-HSA-168638|R-HSA-168927|R-HSA-168928|R-HSA-174048|R-HSA-174113|R-HSA-174154|R-HSA-174178|R-HSA-174184|R-HSA-174490|R-HSA-175474|R-HSA-179409|R-HSA-180534|R-HSA-180585|R-HSA-1442490|R-HSA-195253|R-HSA-201681|R-HSA-205043|R-HSA-209560|R-HSA-211733|R-HSA-2122947|R-HSA-2122948|R-HSA-2173788|R-HSA-2173795|R-HSA-2173796|R-HSA-2559582|R-HSA-2565942|R-HSA-2644606|R-HSA-2691232|R-HSA-2894862|R-HSA-2979096|R-HSA-3134975|R-HSA-3322077|R-HSA-3769402|R-HSA-3785653|R-HSA-382556|R-HSA-445989|R-HSA-450302|R-HSA-450321|R-HSA-450408|R-HSA-4608870|R-HSA-4641257|R-HSA-9766229|R-HSA-4641263|R-HSA-5205685|R-HSA-532668|R-HSA-5357956|R-HSA-5358346|R-HSA-5362768|R-HSA-5607761|R-HSA-5610780|R-HSA-5610783|R-HSA-5610785|R-HSA-5668541|R-HSA-5675482|R-HSA-5676590|R-HSA-5678895|R-HSA-112409|R-HSA-5687128|R-HSA-5689877|R-HSA-5689901|R-HSA-5693607|R-HSA-5696394|R-HSA-6781823|R-HSA-6781827|R-HSA-68867|R-HSA-68949|R-HSA-69017|R-HSA-75815|R-HSA-8854050|R-HSA-8863795|R-HSA-8866427|R-HSA-8866654|R-HSA-8876493|R-HSA-8939902|R-HSA-8941858|R-HSA-8948751|R-HSA-8951664|R-HSA-901032|R-HSA-9013507|R-HSA-9013973|R-HSA-9014325|R-HSA-9020702|R-HSA-909733|R-HSA-917729|R-HSA-917937|R-HSA-936440|R-HSA-936964|R-HSA-937039|R-HSA-937041|R-HSA-937042|R-HSA-937072|R-HSA-9604323|R-HSA-9613829|R-HSA-9615710|R-HSA-9636383|R-HSA-9637628|R-HSA-9645460|R-HSA-9646399|R-HSA-9664873|R-HSA-9683612|R-HSA-9708530|R-HSA-975110|R-HSA-975144|R-HSA-975163|R-HSA-9762114|R-HSA-977225|R-HSA-918233|R-HSA-9828211|R-HSA-983168|R-HSA-9833109|R-HSA-9861718,2.0,Terminated,False,220,mt 3724,False,
CHEMBL4297800,PEGTEOGRASTIM,,protein|pathway,CSF3R|R-HSA-449836|R-HSA-9616222|R-HSA-9674555|R-HSA-9705462,2.0,,False,5,pegteograstim,False,
CHEMBL4297841,TISOTUMAB VEDOTIN,,moa,Tubulin inhibitor,,,False,1,tisotumab vedotin,False,
CHEMBL4297865,ABIVERTINIB,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,moa,Epidermal growth factor receptor erbB1 inhibitor,,,False,1,abivertinib,False,
CHEMBL4297866,ABIVERTINIB MALEATE,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1.O.O.O=C(O)/C=C\C(=O)O,moa,Epidermal growth factor receptor erbB1 inhibitor,,,False,1,abivertinib,False,
CHEMBL4297879,.ALPHA.1-PROTEINASE INHIBITOR HUMAN,,protein|pathway,ELANE|R-HSA-6798695|R-HSA-1442490|R-HSA-1474228|R-HSA-1592389|R-HSA-5620971|R-HSA-6803157|R-HSA-977606|R-HSA-9911233,4.0,,False,9,alpha 1 proteinase inhibitor human,False,
CHEMBL4297950,EFBEMALENOGRASTIM ALFA,,protein|pathway|moa,CSF3R|R-HSA-449836|R-HSA-9616222|R-HSA-9674555|R-HSA-9705462|Granulocyte colony stimulating factor receptor agonist,4.0,,False,6,efbemalenograstim alfa,False,
CHEMBL4298098,TUSAMITAMAB RAVTANSINE,,moa,Tubulin inhibitor,,,False,1,tusamitamab ravtansine,False,
CHEMBL4298119,OLINVACIMAB,,protein|pathway,KDR|R-HSA-5218921|R-HSA-4420097|R-HSA-195399|R-HSA-9856530|R-HSA-194306|R-HSA-216083|R-HSA-9673768,2.0,Completed,False,8,olinvacimab,False,
CHEMBL4298167,FILGOTINIB MALEATE,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1.O=C(O)/C=C\C(=O)O,protein|pathway,JAK2|R-HSA-5673001|R-HSA-69231|R-HSA-983231|R-HSA-877300|R-HSA-6785807|R-HSA-9674555|R-HSA-9705462|R-HSA-512988|R-HSA-912526|R-HSA-1059683|R-HSA-110056|R-HSA-112411|R-HSA-1170546|R-HSA-1433557|R-HSA-2586552|R-HSA-3214858|R-HSA-5673000|R-HSA-6788467|R-HSA-6802946|R-HSA-6802952|R-HSA-6802955|R-HSA-877312|R-HSA-8854691|R-HSA-8984722|R-HSA-9006335|R-HSA-9020591|R-HSA-9020933|R-HSA-9020956|R-HSA-9027276|R-HSA-9027277|R-HSA-9027283|R-HSA-9027284|R-HSA-9649948|R-HSA-9656223|R-HSA-9670439|R-HSA-9679191|R-HSA-9732724|R-HSA-982772,4.0,,False,39,filgotinib,False,
CHEMBL4298178,TRASTUZUMAB DUOCARMAZINE,,moa,DNA disrupting agent,,,False,1,trastuzumab duocarmazine,False,
CHEMBL4298209,BELANTAMAB MAFODOTIN,,moa,Tubulin inhibitor,,,False,1,belantamab mafodotin,False,
CHEMBL4303201,CATEQUENTINIB,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ccnc2cc1OCC1(N)CC1,protein|pathway|moa,KIT|PDGFRB|KDR|FLT4|R-HSA-1257604|R-HSA-186763|R-HSA-186797|R-HSA-2219530|R-HSA-5673001|R-HSA-6811558|R-HSA-5218921|R-HSA-1433557|R-HSA-9670439|R-HSA-4420097|R-HSA-1433559|R-HSA-8866910|R-HSA-9669914|R-HSA-9669917|R-HSA-9669921|R-HSA-9669924|R-HSA-9669926|R-HSA-9669929|R-HSA-9669933|R-HSA-9669934|R-HSA-9669935|R-HSA-9669936|R-HSA-9680187|R-HSA-9856649|R-HSA-195399|R-HSA-9013695|R-HSA-9856530|R-HSA-194306|R-HSA-216083|R-HSA-9673768|R-HSA-2028269|R-HSA-9673770|Platelet-derived growth factor receptor beta inhibitor|Stem cell growth factor receptor inhibitor|Vascular endothelial growth factor receptor 2 inhibitor,3.0,Not yet recruiting|Recruiting,False,39,catequentinib,False,
CHEMBL4303214,FRUQUINTINIB,CNC(=O)c1c(C)oc2cc(Oc3ncnc4cc(OC)c(OC)cc34)ccc12,protein|pathway|moa,KDR|FLT4|R-HSA-5218921|R-HSA-4420097|R-HSA-195399|R-HSA-9013695|R-HSA-9856530|R-HSA-194306|R-HSA-216083|R-HSA-9673768|Vascular endothelial growth factor receptor inhibitor,4.0,,False,11,fruquintinib,False,
CHEMBL4303389,NS-018,C[C@H](Nc1cc(-c2cnn(C)c2)cc(Nc2cnccn2)n1)c1ccc(F)cc1,protein|pathway,JAK2|R-HSA-5673001|R-HSA-69231|R-HSA-983231|R-HSA-877300|R-HSA-6785807|R-HSA-9674555|R-HSA-9705462|R-HSA-512988|R-HSA-912526|R-HSA-1059683|R-HSA-110056|R-HSA-112411|R-HSA-1170546|R-HSA-1433557|R-HSA-2586552|R-HSA-3214858|R-HSA-5673000|R-HSA-6788467|R-HSA-6802946|R-HSA-6802952|R-HSA-6802955|R-HSA-877312|R-HSA-8854691|R-HSA-8984722|R-HSA-9006335|R-HSA-9020591|R-HSA-9020933|R-HSA-9020956|R-HSA-9027276|R-HSA-9027277|R-HSA-9027283|R-HSA-9027284|R-HSA-9649948|R-HSA-9656223|R-HSA-9670439|R-HSA-9679191|R-HSA-9732724|R-HSA-982772,1.0,Completed,False,39,ns 018,False,
CHEMBL4303729,PLIXORAFENIB,O=C(c1c(F)ccc(NS(=O)(=O)N2CC[C@@H](F)C2)c1F)c1c[nH]c2ncc(-c3cnc(C4CC4)nc3)cc12,protein|pathway,BRAF|R-HSA-5673000|R-HSA-6802946|R-HSA-6802952|R-HSA-6802955|R-HSA-9649948|R-HSA-9656223|R-HSA-5674135|R-HSA-5674499|R-HSA-5675221|R-HSA-6802948|R-HSA-9726840|R-HSA-9726842|R-HSA-1295596|R-HSA-170968|R-HSA-170984|R-HSA-187706,2.0,Recruiting,False,17,plixorafenib,False,
CHEMBL43452,POMALIDOMIDE,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,moa,CRL4(CRBN) E3 ubiquitin ligase inhibitor,,,False,1,pomalidomide,False,
CHEMBL443684,NAVITOCLAX,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,protein|pathway|moa,BCL2|R-HSA-6785807|R-HSA-111447|R-HSA-111453|R-HSA-844455|R-HSA-9018519|R-HSA-9634638|R-HSA-9818030|R-HSA-9824594|Apoptosis regulator Bcl-2 inhibitor,3.0,"Active, not recruiting",False,10,navitoclax,False,
CHEMBL444172,ZOSUQUIDAR,O[C@@H](COc1cccc2ncccc12)CN1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1,moa,P-glycoprotein 1 inhibitor,,,False,1,zosuquidar,False,
CHEMBL450449,TRABECTEDIN,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4,moa,DNA inhibitor,,,False,1,trabectedin,False,
CHEMBL452231,TENIPOSIDE,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,protein|pathway|moa,TOP2A|R-HSA-1362277|R-HSA-4615885|DNA topoisomerase II inhibitor,4.0,,False,4,teniposide,False,
CHEMBL4535757,SOTORASIB,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,protein|pathway,KRAS|R-HSA-8951936|R-HSA-5673001|R-HSA-9607240|R-HSA-9703648|R-HSA-5218921|R-HSA-9634635|R-HSA-5658442|R-HSA-6802953|R-HSA-5621575|R-HSA-5673000|R-HSA-5674135|R-HSA-5675221|R-HSA-6802946|R-HSA-6802948|R-HSA-6802952|R-HSA-6802955|R-HSA-9649948|R-HSA-9656223|R-HSA-1250196|R-HSA-1236382|R-HSA-5637810|R-HSA-9680350|R-HSA-9648002|R-HSA-9674555|R-HSA-186763|R-HSA-1433557|R-HSA-9670439|R-HSA-2179392|R-HSA-9703465|R-HSA-112412|R-HSA-1169092|R-HSA-1250347|R-HSA-5365859|R-HSA-171007|R-HSA-179812|R-HSA-180336|R-HSA-1963640|R-HSA-210993|R-HSA-2424491|R-HSA-2428933|R-HSA-2871796|R-HSA-375165|R-HSA-4086398|R-HSA-442982|R-HSA-5654699|R-HSA-5654693|R-HSA-5654700|R-HSA-5654706|R-HSA-5654712|R-HSA-5654738|R-HSA-5654743|R-HSA-5654736|R-HSA-5654741|R-HSA-74751|R-HSA-8849471|R-HSA-8851805|R-HSA-9032500|R-HSA-9027284|R-HSA-9028731|R-HSA-9603381|R-HSA-9634285|R-HSA-9664565|R-HSA-9665348|R-HSA-9665686|R-HSA-9673767|R-HSA-9673770|R-HSA-9753510|R-HSA-9753512,4.0,,False,69,sotorasib,False,
CHEMBL4558324,LAZERTINIB,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1,moa,Epidermal growth factor receptor erbB1 inhibitor,,,False,1,lazertinib,False,
CHEMBL4559134,SELPERCATINIB,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,protein|pathway|moa,RET|R-HSA-5673001|R-HSA-8853659|R-HSA-9768919|R-HSA-9830364|R-HSA-9830674|Coiled-coil domain-containing protein 6/Tyrosine-protein kinase receptor RET inhibitor|Kinesin-1 heavy chain/ Tyrosine-protein kinase receptor RET inhibitor|Tyrosine-protein kinase receptor RET inhibitor,4.0,,False,9,selpercatinib,False,
CHEMBL4582651,PRALSETINIB,CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CC[C@H](c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,protein|pathway|moa,RET|R-HSA-5673001|R-HSA-8853659|R-HSA-9768919|R-HSA-9830364|R-HSA-9830674|Coiled-coil domain-containing protein 6/Tyrosine-protein kinase receptor RET inhibitor|Kinesin-1 heavy chain/ Tyrosine-protein kinase receptor RET inhibitor|Tyrosine-protein kinase receptor RET inhibitor,4.0,,False,9,pralsetinib,False,
CHEMBL4583691,NAPORAFENIB,Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cc(OCCO)nc(N2CCOCC2)c1,protein|pathway,RAF1|BRAF|R-HSA-5673000|R-HSA-6802946|R-HSA-6802952|R-HSA-6802955|R-HSA-9649948|R-HSA-9656223|R-HSA-9732724|R-HSA-2672351|R-HSA-392517|R-HSA-430116|R-HSA-5621575|R-HSA-5674135|R-HSA-5674499|R-HSA-5675221|R-HSA-6802948|R-HSA-9726840|R-HSA-9726842|R-HSA-1295596|R-HSA-170968|R-HSA-170984|R-HSA-187706,3.0,Recruiting,False,23,naporafenib,False,
CHEMBL4594230,LIPEGFILGRASTIM,,protein|pathway|moa,CSF3R|R-HSA-449836|R-HSA-9616222|R-HSA-9674555|R-HSA-9705462|Granulocyte colony stimulating factor receptor agonist,4.0,,False,6,lipegfilgrastim,False,
CHEMBL4594260,TAZEMETOSTAT HYDROBROMIDE,Br.CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,protein|pathway,EZH2|R-HSA-212300|R-HSA-9710421|R-HSA-5617472|R-HSA-9609690|R-HSA-3214841|R-HSA-2559580|R-HSA-6807070|R-HSA-8953750,4.0,,False,9,tazemetostat hydrobromide,False,
CHEMBL4594275,GUSACITINIB,N#CCC1CCN(c2nc(Nc3ccc(N4CCC(O)CC4)cc3)c3c(=O)[nH]ncc3n2)CC1,protein|pathway,JAK2|R-HSA-5673001|R-HSA-69231|R-HSA-983231|R-HSA-877300|R-HSA-6785807|R-HSA-9674555|R-HSA-9705462|R-HSA-512988|R-HSA-912526|R-HSA-1059683|R-HSA-110056|R-HSA-112411|R-HSA-1170546|R-HSA-1433557|R-HSA-2586552|R-HSA-3214858|R-HSA-5673000|R-HSA-6788467|R-HSA-6802946|R-HSA-6802952|R-HSA-6802955|R-HSA-877312|R-HSA-8854691|R-HSA-8984722|R-HSA-9006335|R-HSA-9020591|R-HSA-9020933|R-HSA-9020956|R-HSA-9027276|R-HSA-9027277|R-HSA-9027283|R-HSA-9027284|R-HSA-9649948|R-HSA-9656223|R-HSA-9670439|R-HSA-9679191|R-HSA-9732724|R-HSA-982772,2.0,Terminated,False,39,gusacitinib,False,
CHEMBL4594298,ENCEQUIDAR,COc1cc2c(cc1OC)CN(CCc1ccc(-n3nnc(-c4cc(OC)c(OC)cc4NC(=O)c4cc(=O)c5ccccc5o4)n3)cc1)CC2,moa,P-glycoprotein 1 inhibitor,,,False,1,encequidar,False,
CHEMBL4594350,ADAGRASIB,C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,protein|pathway,KRAS|R-HSA-8951936|R-HSA-5673001|R-HSA-9607240|R-HSA-9703648|R-HSA-5218921|R-HSA-9634635|R-HSA-5658442|R-HSA-6802953|R-HSA-5621575|R-HSA-5673000|R-HSA-5674135|R-HSA-5675221|R-HSA-6802946|R-HSA-6802948|R-HSA-6802952|R-HSA-6802955|R-HSA-9649948|R-HSA-9656223|R-HSA-1250196|R-HSA-1236382|R-HSA-5637810|R-HSA-9680350|R-HSA-9648002|R-HSA-9674555|R-HSA-186763|R-HSA-1433557|R-HSA-9670439|R-HSA-2179392|R-HSA-9703465|R-HSA-112412|R-HSA-1169092|R-HSA-1250347|R-HSA-5365859|R-HSA-171007|R-HSA-179812|R-HSA-180336|R-HSA-1963640|R-HSA-210993|R-HSA-2424491|R-HSA-2428933|R-HSA-2871796|R-HSA-375165|R-HSA-4086398|R-HSA-442982|R-HSA-5654699|R-HSA-5654693|R-HSA-5654700|R-HSA-5654706|R-HSA-5654712|R-HSA-5654738|R-HSA-5654743|R-HSA-5654736|R-HSA-5654741|R-HSA-74751|R-HSA-8849471|R-HSA-8851805|R-HSA-9032500|R-HSA-9027284|R-HSA-9028731|R-HSA-9603381|R-HSA-9634285|R-HSA-9664565|R-HSA-9665348|R-HSA-9665686|R-HSA-9673767|R-HSA-9673770|R-HSA-9753510|R-HSA-9753512,4.0,,False,69,adagrasib,False,
CHEMBL4594401,RAFUTROMBOPAG,CC1=NN(c2ccc3c(c2)CCCC3)C(=O)/C1=N\Nc1cccc(-c2ccc(C(=O)O)o2)c1O,protein|pathway,MPL|R-HSA-76009,3.0,Not yet recruiting,False,2,rafutrombopag,False,
CHEMBL4594406,LUTETIUM LU-177 VIPIVOTIDE TETRAXETAN,,moa,DNA disrupting agent,,,False,1,lutetium lu 177 vipivotide tetraxetan,False,
CHEMBL4594471,EFEPOETIN ALFA,,moa,Erythropoietin receptor agonist,,,False,1,efepoetin alfa,False,
CHEMBL4594608,AXATILIMAB,,moa,Macrophage colony stimulating factor receptor inhibitor,,,False,1,axatilimab,False,
CHEMBL461101,ELTROMBOPAG,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,protein|pathway,MPL|R-HSA-76009,3.0,Unknown status,False,2,eltrombopag,False,
CHEMBL464,ETRETINATE,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,protein|pathway,RARG|RARA|RARB|R-HSA-383280|R-HSA-5362517|R-HSA-5617472|R-HSA-9616222|R-HSA-4090294|R-HSA-9839394,4.0,,False,9,etretinate,False,
CHEMBL4650278,REVUMENIB SESQUIFUMARATE,CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@H]3CC[C@H](NS(=O)(=O)CC)CC3)CC2)C1)C(C)C.CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@H]3CC[C@H](NS(=O)(=O)CC)CC3)CC2)C1)C(C)C.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O,protein|pathway,KMT2A|R-HSA-8936459|R-HSA-8939236|R-HSA-9616222|R-HSA-3214841|R-HSA-9772755,1.0,Recruiting,False,6,revumenib sesquifumarate,False,
CHEMBL4650281,CLN-081,C=CC(=O)N[C@H]1C=C(C)c2c(-c3cnc4ccccc4c3)c3c(N)ncnc3n2C1,moa,Epidermal growth factor receptor erbB1 inhibitor,,,False,1,cln 081,False,
